year,agency_num,agency_name,triad_name,reassess_year
2013,060350000,NORTHLAKE PUBLIC LIBRARY DISTRICT,North,1
2013,060360000,ORLAND HILLS PUBLIC LIBRARY DISTRICT,South,0
2013,060370000,PALATINE PUBLIC LIBRARY DISTRICT,North,1
2013,060380000,PHOENIX PUBLIC LIBRARY DISTRICT,South,0
2013,060390000,POPLAR CREEK PUBLIC LIBRARY DISTRICT,North,1
2013,060400000,POSEN PUBLIC LIBRARY DISTRICT,South,0
2013,060410000,PRAIRIE TRAILS PUBLIC LIBRARY DISTRICT,South,0
2013,060420000,PROSPECT HEIGHTS PUBLIC LIBRARY DISTRICT,North,1
2013,060430000,RICHTON PARK PUBLIC LIBRARY DISTRICT,South,0
2013,060440000,RIVER GROVE PUBLIC LIBRARY DISTRICT,North,1
2013,060450000,RIVERDALE PUBLIC LIBRARY DISTRICT,South,0
2013,060460000,ROSELLE PUBLIC LIBRARY,North,1
2013,060480000,SCHAUMBURG TOWNSHIP DISTRICT PUBLIC LIBRARY,North,1
2013,060490000,STEGER SOUTH CHICAGO HEIGHTS PUBLIC LIBRARY DISTRICT,South,0
2013,060500000,STICKNEY FOREST VIEW PUBLIC LIBRARY DISTRICT,South,0
2013,060510000,SUMMIT PUBLIC LIBRARY DISTRICT,South,0
2013,060515000,UNIVERSITY PARK PUBLIC LIBRARY DISTRICT,South,0
2013,060520000,WILLIAM LEONARD PUBLIC LIBRARY DISTRICT,South,0
2013,060530000,WILMETTE PUBLIC LIBRARY DISTRICT,North,1
2013,060540000,WINNETKA - NORTHFIELD PUBLIC LIBRARY DISTRICT,North,1
2013,060550000,WORTH PUBLIC LIBRARY DISTRICT,South,0
2013,070010000,BARRINGTON COUNTRYSIDE FIRE PROTECTION DISTRICT,North,1
2013,070020000,BARTLETT FIRE PROTECTION DISTRICT,North,1
2013,070025000,BENSENVILLE FIRE PROTECTION DISTRICT 2,North,1
2013,070040000,CENTRAL STICKNEY FIRE PROTECTION DISTRICT,South,0
2013,070070000,COUNTRY CLUB HILLS FIRE PROTECTION DISTRICT,South,0
2013,070090000,EAST DUNDEE & COUNTRYSIDE FIRE PROTECTION DISTRICT,North,1
2013,070100000,ELK GROVE RURAL FIRE PROTECTION DISTRICT,North,1
2013,070110000,FOREST RIVER FIRE PROTECTION DISTRICT,North,1
2013,070120000,FOREST VIEW FIRE PROTECTION DISTRICT,North,1
2013,070130000,GARDEN HOMES FIRE PROTECTION DISTRICT,South,0
2013,070140000,GLENBROOK FIRE DISTRICT,North,1
2013,070190000,HOFFMAN ESTATES FIRE PROTECTION DISTRICT 1,North,1
2013,070200000,HOLBROOK FIRE PROTECTION DISTRICT,South,0
2013,070210000,HOMETOWN FIRE PROTECTION DISTRICT,South,0
2013,070220000,LEMONT FIRE PROTECTION DISTRICT,South,0
2013,070230000,LEYDEN FIRE PROTECTION DISTRICT,North,1
2013,070230001,LEYDEN FIRE PROTECTION DISTRICT BOND,North,1
2013,070240000,LONG GROVE FIRE PROTECTION DISTRICT,North,1
2013,070250000,MILLER WOODS FIRE PROTECTION DISTRICT,South,0
2013,070270000,MOKENA FIRE PROTECTION DISTRICT,South,0
2013,070290000,NORTH LAKE FIRE PROTECTION DISTRICT,North,1
2013,070310000,NORTH MAINE FIRE PROTECTION DISTRICT,North,1
2013,070320000,NORTH PALOS FIRE PROTECTION DISTRICT,South,0
2013,070330000,NORTHBROOK RURAL FIRE PROTECTION DISTRICT,North,1
2013,070340000,NORTHWEST HOMER FIRE PROTECTION DISTRICT,South,0
2013,070350000,NORWOOD PARK FIRE PROTECTION DISTRICT,North,1
2013,070370000,OLYMPIA GARDENS FIRE PROTECTION DISTRICT,South,0
2013,070380000,ORLAND FIRE PROTECTION DISTRICT,South,0
2013,070390000,PALATINE RURAL FIRE PROTECTION DISTRICT,North,1
2013,070400000,PALOS FIRE PROTECTION DISTRICT,South,0
2013,070410000,PALOS HEIGHTS FIRE PROTECTION DISTRICT,South,0
2013,070440000,PLEASANT VIEW FIRE PROTECTION DISTRICT,South,0
2013,070450000,PROSPECT HEIGHTS FIRE PROTECTION DISTRICT,North,1
2013,070470000,RIVERSIDE LAWN FIRE PROTECTION DISTRICT,South,0
2013,070480000,ROBERTS PARK FIRE PROTECTION DISTRICT,South,0
2013,070500000,ROSELLE FIRE PROTECTION DISTRICT,North,1
2013,070520000,SUNNYCREST FIRE PROTECTION DISTRICT,South,0
2013,070530000,YORKFIELD FIRE PROTECTION DISTRICT,South,0
2013,080030000,CENTRAL STICKNEY SANITARY DISTRICT,South,0
2013,080050000,CRAWFORD COUNTRYSIDE SANITARY DISTRICT,South,0
2013,080070000,FOREST RIVER SANITARY DISTRICT,North,1
2013,080080000,FOX RIVER WATER RECLAMATION DISTRICT,North,1
2013,080090000,GARDEN HOMES SANITARY DISTRICT,South,0
2013,080110000,GLENBROOK SANITARY DISTRICT,North,1
2013,080150000,KIMBERLY HEIGHTS SANITARY DISTRICT,South,0
2013,080160000,LA GRANGE HIGHLANDS SANITARY DISTRICT,South,0
2013,080180000,METRO WATER RECLAMATION DISTRICT OF GREATER CHICAGO,City,0
2013,080190000,MISSION BROOK SANITARY DISTRICT,North,1
2013,080200000,NORTHFIELD WOODS SANITARY DISTRICT,North,1
2013,080220000,OAK MEADOW SANITARY DISTRICT,North,1
2013,080230000,OLD TOWN SANITARY DISTRICT,North,1
2013,080260000,PLUM GROVE ESTATES SANITARY DISTRICT,North,1
2013,080270000,PLUM GROVE WOODLANDS SANITARY DISTRICT,North,1
2013,080320000,SOUTH LYONS TOWNSHIP SANITARY DISTRICT,South,0
2013,080330000,SOUTH PALOS TOWNSHIP SANITARY DISTRICT,South,0
2013,080340000,SOUTH STICKNEY SANITARY DISTRICT,South,0
2013,080350000,THORN CREEK BASIN SANITARY DISTRICT,South,0
2013,080350100,THORN CREEK BASIN SANITARY DISTRICT SPECIAL SERVICE AREA 2006 - 1,South,0
2013,080390000,WOODLEY ROAD SANITARY DISTRICT,North,1
2013,080390100,WOODLEY ROAD SANITARY DISTRICT SPECIAL SERVICE AREA 1,North,1
2013,090010000,DES PLAINES VALLEY MOSQUITO ABATEMENT DISTRICT,South,0
2013,090020000,NORTH SHORE MOSQUITO ABATEMENT DISTRICT,North,1
2013,090030000,NORTHWEST MOSQUITO ABATEMENT DISTRICT,North,1
2013,090040000,SOUTH COOK COUNTY MOSQUITO ABATEMENT DISTRICT,City,0
2013,100010000,FOREST RIVER STREET LIGHTING DISTRICT,North,1
2013,100020000,NORWOOD PARK STREET LIGHTING,North,1
2013,110020000,NORTHWEST HOME EQUITY ASSURANCE,City,0
2013,110030000,SOUTHWEST HOME EQUITY ASSURANCE,City,0
2013,110040000,SOUTHWEST HOME EQUITY ASSURANCE 1,City,0
2013,130030000,UNION DRAINAGE DISTRICT 1,North,1
2013,130040000,ADDISON CREEK RIVER CONSERVANCY DISTRICT,North,1
2013,140050000,NORTH RIVER EXPANDED MENTAL HEALTH SERVICE DISTRICT,City,0
2013,990010000,DUPAGE WATER COMMISSION,North,1
2014,010010000,COUNTY OF COOK,City,0
2014,010010001,CONSOLIDATED ELECTIONS,North,0
2014,010020000,FOREST PRESERVE DISTRICT OF COOK COUNTY,City,0
2014,020010000,TOWN BARRINGTON,North,0
2014,020010002,GENERAL ASSISTANCE BARRINGTON,North,0
2014,020010003,ROAD AND BRIDGE BARRINGTON,North,0
2014,020020000,TOWN BERWYN,South,1
2014,020020002,GENERAL ASSISTANCE BERWYN,South,1
2014,020020004,BERWYN TOWNSHIP COMMUNITY MENTAL HEALTH DISTRICT,South,1
2014,020020005,PUBLIC HEALTH BERWYN,South,1
2014,020030000,TOWN BLOOM,South,1
2014,020030002,GENERAL ASSISTANCE BLOOM,South,1
2014,020030003,ROAD AND BRIDGE BLOOM,South,1
2014,020040000,TOWN BREMEN,South,1
2014,020040002,GENERAL ASSISTANCE BREMEN,South,1
2014,020040003,ROAD AND BRIDGE BREMEN,South,1
2014,020050000,TOWN CALUMET,South,1
2014,020050002,GENERAL ASSISTANCE CALUMET,South,1
2014,020050003,ROAD AND BRIDGE CALUMET,South,1
2014,020060000,TOWN CICERO,South,1
2014,020060001,TOWN OF CICERO LIBRARY FUND,South,1
2014,020060002,GENERAL ASSISTANCE CICERO,South,1
2014,020060004,CICERO COMMUNITY MENTAL HEALTH FUND,South,1
2014,020060100,TOWN OF CICERO SPECIAL SERVICE AREA 2,South,1
2014,020070000,TOWN ELK GROVE,North,0
2014,020070002,GENERAL ASSISTANCE ELK GROVE,North,0
2014,020070003,ROAD AND BRIDGE ELK GROVE,North,0
2014,020090000,TOWN OF HANOVER,North,0
2014,020090002,GENERAL ASSISTANCE HANOVER,North,0
2014,020090003,ROAD AND BRIDGE HANOVER,North,0
2014,020090004,COMMUNITY MENTAL HEALTH FACILITIES & SERVICE DISTRICT,North,0
2014,020100000,TOWN LEMONT,South,1
2014,020100002,GENERAL ASSISTANCE LEMONT,South,1
2014,020100003,ROAD AND BRIDGE LEMONT,South,1
2014,020110000,TOWN LEYDEN,North,0
2014,020110002,GENERAL ASSISTANCE LEYDEN,North,0
2014,020110003,ROAD AND BRIDGE LEYDEN,North,0
2014,020110007,LEYDEN TOWNSHIP SPECIAL REFUSE COLLECTION DISTRICT,North,0
2014,020110008,TOWN LEYDEN - WESTDALE PARK DISTRICT,North,0
2014,020120000,TOWN LYONS,South,1
2014,020120002,GENERAL ASSISTANCE LYONS,South,1
2014,020120003,ROAD AND BRIDGE LYONS,South,1
2014,020120004,LYONS MENTAL HEALTH,South,1
2014,020120006,LYONS TOWNSHIP SPECIAL POLICE DISTRICT,South,1
2014,020130000,TOWN MAINE,North,0
2014,020130002,GENERAL ASSISTANCE MAINE,North,0
2014,020130003,ROAD AND BRIDGE MAINE,North,0
2014,020140000,TOWN NEW TRIER,North,0
2014,020140002,GENERAL ASSISTANCE NEW TRIER,North,0
2014,020140003,ROAD AND BRIDGE NEW TRIER,North,0
2014,020150000,TOWN NILES,North,0
2014,020150002,GENERAL ASSISTANCE NILES,North,0
2014,020150003,ROAD AND BRIDGE NILES,North,0
2014,020160000,TOWN NORTHFIELD,North,0
2014,020160002,GENERAL ASSISTANCE NORTHFIELD,North,0
2014,020160003,ROAD AND BRIDGE NORTHFIELD,North,0
2014,020160006,NORTHFIELD TOWNSHIP SPECIAL POLICE DISTRICT,North,0
2014,020170000,TOWN NORWOOD PARK,North,0
2014,020170002,GENERAL ASSISTANCE NORWOOD PARK,North,0
2014,020170003,ROAD AND BRIDGE NORWOOD PARK,North,0
2014,020170006,NORWOOD PARK TOWNSHIP SPECIAL POLICE DISTRICT,North,0
2014,020180000,TOWN OAK PARK,South,1
2014,020180002,GENERAL ASSISTANCE OAK PARK,South,1
2014,020180004,OAK PARK MENTAL HEALTH DISTRICT,South,1
2014,020190000,TOWN ORLAND,South,1
2014,020190002,GENERAL ASSISTANCE ORLAND,South,1
2014,020190003,ROAD AND BRIDGE ORLAND,South,1
2014,020200000,TOWN PALATINE,North,0
2014,020200002,GENERAL ASSISTANCE PALATINE,North,0
2014,020200003,ROAD AND BRIDGE PALATINE,North,0
2014,020210000,TOWN OF PALOS,South,1
2014,020210002,GENERAL ASSISTANCE PALOS,South,1
2014,020210003,ROAD AND BRIDGE PALOS,South,1
2014,020220000,TOWN PROVISO,South,1
2014,020220002,GENERAL ASSISTANCE PROVISO,South,1
2014,020220003,ROAD AND BRIDGE PROVISO,South,1
2014,020220004,MENTAL HEALTH DISTRICT PROVISO,South,1
2014,020230000,TOWN RICH,South,1
2014,020230002,GENERAL ASSISTANCE RICH,South,1
2014,020230003,ROAD AND BRIDGE RICH,South,1
2014,020240000,TOWN RIVER FOREST,South,1
2014,020240002,GENERAL ASSISTANCE RIVER FOREST,South,1
2014,020250000,TOWN RIVERSIDE,South,1
2014,020250002,GENERAL ASSISTANCE RIVERSIDE,South,1
2014,020250003,ROAD AND BRIDGE RIVERSIDE,South,1
2014,020250004,RIVERSIDE MENTAL HEALTH DISTRICT,South,1
2014,020260000,TOWN SCHAUMBURG,North,0
2014,020260002,GENERAL ASSISTANCE SCHAUMBURG,North,0
2014,020260003,ROAD AND BRIDGE SCHAUMBURG,North,0
2014,020260006,SCHAUMBURG TOWNSHIP SPECIAL POLICE DISTRICT,North,0
2014,020270000,TOWN STICKNEY,South,1
2014,020270002,GENERAL ASSISTANCE STICKNEY,South,1
2014,020270003,ROAD AND BRIDGE STICKNEY,South,1
2014,020270004,STICKNEY PUBLIC HEALTH DISTRICT,South,1
2014,020280000,TOWN THORNTON,South,1
2014,020280002,GENERAL ASSISTANCE THORNTON,South,1
2014,020280003,ROAD AND BRIDGE THORNTON,South,1
2014,020290000,TOWN WHEELING,North,0
2014,020290002,GENERAL ASSISTANCE WHEELING,North,0
2014,020290003,ROAD AND BRIDGE WHEELING,North,0
2014,020300000,TOWN OF WORTH,South,1
2014,020300002,GENERAL ASSISTANCE WORTH,South,1
2014,020300003,ROAD AND BRIDGE WORTH,South,1
2014,020300100,WORTH TOWNSHIP SPECIAL SERVICE AREA 1,South,1
2014,030010000,VILLAGE OF ALSIP,South,1
2014,030010104,VILLAGE OF ALSIP SPECIAL SERVICE AREA 6,South,1
2014,030010105,VILLAGE OF ALSIP SPECIAL SERVICE AREA 7,South,1
2014,030010106,VILLAGE OF ALSIP SPECIAL SERVICE AREA 8,South,1
2014,030010107,VILLAGE OF ALSIP SPECIAL SERVICE AREA 9,South,1
2014,030010108,VILLAGE OF ALSIP SPECIAL SERVICE AREA 10,South,1
2014,030010109,VILLAGE OF ALSIP SPECIAL SERVICE AREA 11,South,1
2014,030010110,VILLAGE OF ALSIP SPECIAL SERVICE AREA 12,South,1
2014,030010111,VILLAGE OF ALSIP SPECIAL SERVICE AREA 13,South,1
2014,030010112,VILLAGE OF ALSIP SPECIAL SERVICE AREA 14,South,1
2014,030020000,VILLAGE OF ARLINGTON HEIGHTS,North,0
2014,030020001,VILLAGE OF ARLINGTON HEIGHTS LIBRARY FUND,North,0
2014,030030000,VILLAGE OF BARRINGTON,North,0
2014,030030100,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA,North,0
2014,030030101,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 2,North,0
2014,030030102,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 4,North,0
2014,030030103,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 6,North,0
2014,030030110,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 16,North,0
2014,030030111,VILLAGE OF BARRINGTON SPECIAL SERVICE AREA 17,NA,NA
2014,030040000,VILLAGE OF BARRINGTON HILLS,North,0
2014,030050000,VILLAGE OF BARTLETT,North,0
2014,030050101,VILLAGE OF BARTLETT SPECIAL SERVICE AREA / INVERNESS 1,North,0
2014,030050102,VILLAGE OF BARTLETT SPECIAL SERVICE AREA CENTEX ONE,North,0
2014,030050104,VILLAGE OF BARTLETT SPECIAL SERVICE AREA / AMBER GROVE UT 6 & 7,North,0
2014,030050106,VILLAGE OF BARTLETT SPECIAL SERVICE AREA 1 / BLUFF CITY,North,0
2014,030060000,VILLAGE OF BEDFORD PARK,South,1
2014,030070000,VILLAGE OF BELLWOOD,South,1
2014,030070001,VILLAGE OF BELLWOOD LIBRARY FUND,South,1
2014,030080000,VILLAGE OF BENSENVILLE,North,0
2014,030090000,VILLAGE OF BERKELEY,South,1
2014,030090001,VILLAGE OF BERKELEY LIBRARY FUND,South,1
2014,030100000,CITY OF BERWYN,South,1
2014,030100001,CITY OF BERWYN LIBRARY FUND,South,1
2014,030110000,CITY OF BLUE ISLAND,South,1
2014,030110001,CITY OF BLUE ISLAND LIBRARY FUND,South,1
2014,030120000,VILLAGE OF BRIDGEVIEW,South,1
2014,030120001,VILLAGE OF BRIDGEVIEW LIBRARY FUND,South,1
2014,030120104,VILLAGE OF BRIDGEVIEW SPECIAL SERVICE AREA 5,South,1
2014,030130000,VILLAGE OF BROADVIEW,South,1
2014,030140000,VILLAGE OF BROOKFIELD,South,1
2014,030140001,VILLAGE OF BROOKFIELD LIBRARY FUND,South,1
2014,030140100,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 1,South,1
2014,030140101,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 2,South,1
2014,030140102,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 3,South,1
2014,030140103,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 4,South,1
2014,030140105,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 6,South,1
2014,030140106,VILLAGE OF BROOKFIELD SPECIAL SERVICE AREA 7,South,1
2014,030150000,VILLAGE OF BUFFALO GROVE,North,0
2014,030150100,VILLAGE OF BUFFALO GROVE SPECIAL SERVICE AREA 1,North,0
2014,030150101,VILLAGE OF BUFFALO GROVE SPECIAL SERVICE AREA 2,North,0
2014,030150102,VILLAGE OF BUFFALO GROVE SPECIAL SERVICE AREA 3,North,0
2014,030160000,CITY OF BURBANK,South,1
2014,030160129,CITY OF BURBANK SPECIAL SERVICE AREA 37,South,1
2014,030160130,CITY OF BURBANK SPECIAL SERVICE AREA 38,South,1
2014,030160131,CITY OF BURBANK SPECIAL SERVICE AREA 39,South,1
2014,030160132,CITY OF BURBANK SPECIAL SERVICE AREA 40,South,1
2014,030160133,CITY OF BURBANK SPECIAL SERVICE AREA 41,South,1
2014,030160134,CITY OF BURBANK SPECIAL SERVICE AREA 42,South,1
2014,030160135,CITY OF BURBANK SPECIAL SERVICE AREA 43,South,1
2014,030160136,CITY OF BURBANK SPECIAL SERVICE AREA 44,South,1
2014,030160137,CITY OF BURBANK SPECIAL SERVICE AREA 45,South,1
2014,030160141,CITY OF BURBANK SPECIAL SERVICE AREA 49,South,1
2014,030160142,CITY OF BURBANK SPECIAL SERVICE AREA 50,South,1
2014,030160143,CITY OF BURBANK SPECIAL SERVICE AREA 51,South,1
2014,030160144,CITY OF BURBANK SPECIAL SERVICE AREA 52,South,1
2014,030160145,CITY OF BURBANK SPECIAL SERVICE AREA 53,South,1
2014,030170000,VILLAGE OF BURNHAM,South,1
2014,030180000,VILLAGE OF BURR RIDGE,South,1
2014,030190000,CITY OF CALUMET CITY,South,1
2014,030190001,CITY OF CALUMET CITY LIBRARY FUND,South,1
2014,030190100,CITY OF CALUMET CITY SPECIAL SERVICE AREA 1998 - 1,South,1
2014,030190101,CITY OF CALUMET CITY SPECIAL SERVICE AREA 1998 - 2,South,1
2014,030200000,VILLAGE OF CALUMET PARK,South,1
2014,030200001,VILLAGE OF CALUMET PARK LIBRARY FUND,South,1
2014,030210000,CITY OF CHICAGO,City,0
2014,030210001,CITY OF CHICAGO LIBRARY FUND,City,0
2014,030210002,CITY OF CHICAGO SCHOOL BLDG & IMP FUND,City,0
2014,030210100,CITY OF CHICAGO SPECIAL SERVICE AREA 1,City,0
2014,030210101,CITY OF CHICAGO SPECIAL SERVICE AREA 2,City,0
2014,030210102,CITY OF CHICAGO SPECIAL SERVICE AREA 3,City,0
2014,030210103,CITY OF CHICAGO SPECIAL SERVICE AREA 4,City,0
2014,030210104,CITY OF CHICAGO SPECIAL SERVICE AREA 5,City,0
2014,030210105,CITY OF CHICAGO SPECIAL SERVICE AREA 6,City,0
2014,030210106,CITY OF CHICAGO SPECIAL SERVICE AREA 7,City,0
2014,030210108,CITY OF CHICAGO SPECIAL SERVICE AREA 9,City,0
2014,030210109,CITY OF CHICAGO SPECIAL SERVICE AREA 10,City,0
2014,030210110,CITY OF CHICAGO SPECIAL SERVICE AREA 11,City,0
2014,030210111,CITY OF CHICAGO SPECIAL SERVICE AREA 12,City,0
2014,030210112,CITY OF CHICAGO SPECIAL SERVICE AREA 13,City,0
2014,030210113,CITY OF CHICAGO SPECIAL SERVICE AREA 14,City,0
2014,030210114,CITY OF CHICAGO SPECIAL SERVICE AREA 15,City,0
2014,030210115,CITY OF CHICAGO SPECIAL SERVICE AREA 16,City,0
2014,030210117,CITY OF CHICAGO SPECIAL SERVICE AREA 18,City,0
2014,030210118,CITY OF CHICAGO SPECIAL SERVICE AREA 19,City,0
2014,030210119,CITY OF CHICAGO SPECIAL SERVICE AREA 20,City,0
2014,030210120,CITY OF CHICAGO SPECIAL SERVICE AREA 21,City,0
2014,030210121,CITY OF CHICAGO SPECIAL SERVICE AREA 22,City,0
2014,030210122,CITY OF CHICAGO SPECIAL SERVICE AREA 23,City,0
2014,030210123,CITY OF CHICAGO SPECIAL SERVICE AREA 24,City,0
2014,030210124,CITY OF CHICAGO SPECIAL SERVICE AREA 25,City,0
2014,030210125,CITY OF CHICAGO SPECIAL SERVICE AREA 26,City,0
2014,030210130,CITY OF CHICAGO SPECIAL SERVICE AREA 31,City,0
2014,030210131,CITY OF CHICAGO SPECIAL SERVICE AREA 32,City,0
2014,030210132,CITY OF CHICAGO SPECIAL SERVICE AREA 33,City,0
2014,030210133,CITY OF CHICAGO SPECIAL SERVICE AREA 34,City,0
2014,030210134,CITY OF CHICAGO SPECIAL SERVICE AREA 35,City,0
2014,030210136,CITY OF CHICAGO SPECIAL SERVICE AREA 37,City,0
2014,030210137,CITY OF CHICAGO SPECIAL SERVICE AREA 38,City,0
2014,030210138,CITY OF CHICAGO SPECIAL SERVICE AREA 39,City,0
2014,030210139,CITY OF CHICAGO SPECIAL SERVICE AREA 40,City,0
2014,030210140,CITY OF CHICAGO SPECIAL SERVICE AREA 41,City,0
2014,030210141,CITY OF CHICAGO SPECIAL SERVICE AREA 42,City,0
2014,030210142,CITY OF CHICAGO SPECIAL SERVICE AREA 43,City,0
2014,030210143,CITY OF CHICAGO SPECIAL SERVICE AREA 44,City,0
2014,030210144,CITY OF CHICAGO SPECIAL SERVICE AREA 45,City,0
2014,030210146,CITY OF CHICAGO SPECIAL SERVICE AREA 47,City,0
2014,030210147,CITY OF CHICAGO SPECIAL SERVICE AREA 48,City,0
2014,030210148,CITY OF CHICAGO SPECIAL SERVICE AREA 49,City,0
2014,030210149,CITY OF CHICAGO SPECIAL SERVICE AREA 50,City,0
2014,030210150,CITY OF CHICAGO SPECIAL SERVICE AREA 51,City,0
2014,030210151,CITY OF CHICAGO SPECIAL SERVICE AREA 52,City,0
2014,030210153,CITY OF CHICAGO SPECIAL SERVICE AREA 54,City,0
2014,030210154,CITY OF CHICAGO SPECIAL SERVICE AREA 8 - 2011,City,0
2014,030210155,CITY OF CHICAGO SPECIAL SERVICE AREA 17 - 2011,City,0
2014,030210156,CITY OF CHICAGO SPECIAL SERVICE AREA 27 - 2011,City,0
2014,030210157,CITY OF CHICAGO SPECIAL SERVICE AREA 55,City,0
2014,030210158,CITY OF CHICAGO SPECIAL SERVICE AREA 56,City,0
2014,030210161,CITY OF CHICAGO SPECIAL SERVICE AREA 59,City,0
2014,030210162,CITY OF CHICAGO SPECIAL SERVICE AREA 60,City,0
2014,030210163,CITY OF CHICAGO SPECIAL SERVICE AREA 61,City,0
2014,030210164,CITY OF CHICAGO SPECIAL SERVICE AREA 62,City,0
2014,030210165,CITY OF CHICAGO SPECIAL SERVICE AREA 63,City,0
2014,030210166,CITY OF CHICAGO SPECIAL SERVICE AREA 64,City,0
2014,030210167,CITY OF CHICAGO SPECIAL SERVICE AREA 28 - 2014,City,0
2014,030210168,CITY OF CHICAGO SPECIAL SERVICE AREA 29 - 2014,City,0
2014,030210169,CITY OF CHICAGO SPECIAL SERVICE AREA 69,City,0
2014,030220000,CITY OF CHICAGO HEIGHTS,South,1
2014,030220001,CITY OF CHICAGO HEIGHTS LIBRARY FUND,South,1
2014,030220100,CITY OF CHICAGO HEIGHTS SPECIAL SERVICE AREA 1,South,1
2014,030230000,VILLAGE OF CHICAGO RIDGE,South,1
2014,030230001,VILLAGE OF CHICAGO RIDGE LIBRARY FUND,South,1
2014,030230100,VILLAGE CHICAGO RIDGE SPECIAL SERVICE AREA 1,South,1
2014,030240000,CITY OF COUNTRY CLUB HILLS,South,1
2014,030250000,CITY OF COUNTRYSIDE,South,1
2014,030250100,CITY OF COUNTRYSIDE SPECIAL SERVICE AREA 1,South,1
2014,030260000,VILLAGE OF CRESTWOOD,South,1
2014,030270000,VILLAGE OF DEER PARK,North,0
2014,030280000,VILLAGE OF DEERFIELD,North,0
2014,030280001,VILLAGE OF DEERFIELD LIBRARY FUND,North,0
2014,030290000,CITY OF DES PLAINES,North,0
2014,030290001,CITY OF DES PLAINES LIBRARY FUND,North,0
2014,030290102,CITY OF DESPLAINES SPECIAL SERVICE AREA 5,North,0
2014,030290103,CITY OF DES PLAINES SPECIAL SERVICE AREA 6,North,0
2014,030290104,CITY OF DESPLAINES SPECIAL SERVICE AREA 7,North,0
2014,030290105,CITY OF DESPLAINES SPECIAL SERVICE AREA 8,North,0
2014,030290106,CITY OF DESPLAINES SPECIAL SERVICE AREA 9,North,0
2014,030290107,CITY OF DESPLAINES SPECIAL SERVICE AREA 10,North,0
2014,030290108,CITY OF DES PLAINES SPECIAL SERVICE AREA 11,North,0
2014,030290109,CITY OF DES PLAINES SPECIAL SERVICE AREA 12,North,0
2014,030290110,CITY OF DES PLAINES SPECIAL SERVICE AREA 13,North,0
2014,030290111,CITY OF DES PLAINES SPECIAL SERVICE AREA 14,North,0
2014,030290112,CITY OF DES PLAINES SPECIAL SERVICE AREA 15,North,0
2014,030300000,VILLAGE OF DIXMOOR,South,1
2014,030300100,VILLAGE OF DIXMOOR SPECIAL SERVICE AREA 1,South,1
2014,030310000,VILLAGE OF DOLTON,South,1
2014,030320000,VILLAGE OF EAST DUNDEE,North,0
2014,030330000,VILLAGE OF EAST HAZELCREST,South,1
2014,030340000,CITY OF ELGIN,North,0
2014,030340103,CITY OF ELGIN SPECIAL SERVICE AREA 15,North,0
2014,030350000,VILLAGE OF ELK GROVE VILLAGE,North,0
2014,030350001,VILLAGE OF ELK GROVE VILLAGE LIBRARY,North,0
2014,030370000,VILLAGE OF ELMWOOD PARK,North,0
2014,030370001,VILLAGE OF ELMWOOD PARK LIBRARY FUND,North,0
2014,030380000,CITY OF EVANSTON,North,0
2014,030380001,CITY OF EVANSTON LIBRARY FUND,North,0
2014,030380100,CITY OF EVANSTON SPECIAL SERVICE AREA 1,North,0
2014,030380101,CITY OF EVANSTON SPECIAL SERVICE AREA 2,North,0
2014,030380102,CITY OF EVANSTON SPECIAL SERVICE AREA 3,North,0
2014,030380103,CITY OF EVANSTON SPECIAL SERVICE AREA 4,North,0
2014,030380104,CITY OF EVANSTON SPECIAL SERVICE AREA 5,North,0
2014,030390000,VILLAGE OF EVERGREEN PARK,South,1
2014,030390001,VILLAGE OF EVERGREEN PARK LIBRARY FUND,South,1
2014,030390100,VILLAGE OF EVERGREEN PARK SPECIAL SERVICE AREA 1,South,1
2014,030400000,VILLAGE OF FLOSSMOOR,South,1
2014,030400001,VILLAGE OF FLOSSMOOR LIBRARY FUND,South,1
2014,030410000,VILLAGE OF FORD HEIGHTS,South,1
2014,030420000,VILLAGE OF FOREST PARK,South,1
2014,030420001,VILLAGE OF FOREST PARK LIBRARY FUND,South,1
2014,030430000,VILLAGE OF FORESTVIEW,South,1
2014,030440000,VILLAGE OF FRANKFORT,South,1
2014,030450000,VILLAGE OF FRANKLIN PARK,North,0
2014,030450101,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 3,North,0
2014,030450102,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 4,North,0
2014,030450103,VILLAGE OF FRANKLIN PK SPECIAL SERVICE AREA 5,North,0
2014,030460000,VILLAGE OF GLENCOE,North,0
2014,030460001,VILLAGE OF GLENCOE LIBRARY FUND,North,0
2014,030470000,VILLAGE OF GLENVIEW,North,0
2014,030470001,VILLAGE OF GLENVIEW LIBRARY FUND,North,0
2014,030470100,GLENVIEW SPECIAL SERVICE AREA 1,North,0
